,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
Rop,ver1_nofilter_singlelist_4t_6h(step_num(t2_h1))_p#singlelist,True,37.0,,,,283.5000$\pm$29.5000,1.0,10.0000$\pm$0.0000,6.0,1.0,4.0,2.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_1h_p#singlelist,True,105.0,10.5255$\pm$0.8651,28.6700$\pm$1.2155,6.9020$\pm$2.7435,13.7285$\pm$0.2331,1.0,9.5000$\pm$0.5000,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_1h_p#singlelist,True,105.0,4.0833$\pm$0.0500,3.1364$\pm$0.0455,4.8500$\pm$1.2500,4.0294$\pm$0.2059,1.0,9.5000$\pm$0.5000,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_1h_p#singlelist,True,105.0,2.4500$\pm$0.5167,2.1818$\pm$0.4545,2.3500$\pm$0.7500,2.3725$\pm$0.5490,1.0,9.5000$\pm$0.5000,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_1h_p#singlelist,True,105.0,,,,230.0871$\pm$4.2513,1.0,9.5000$\pm$0.5000,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_1h_p#singlelist,True,105.0,,,,348.0000$\pm$32.0000,1.0,9.5000$\pm$0.5000,1.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True,83.0,11.2663$\pm$0.4319,21.8227$\pm$0.3882,5.4025$\pm$0.2335,12.3934$\pm$0.2161,1.0,10.0000$\pm$0.0000,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True,83.0,4.3167$\pm$0.1167,4.4545$\pm$0.1818,5.5500$\pm$0.1500,4.5882$\pm$0.0588,1.0,10.0000$\pm$0.0000,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True,83.0,2.9333$\pm$0.1000,2.3636$\pm$0.0909,2.8500$\pm$0.0500,2.7941$\pm$0.0490,1.0,10.0000$\pm$0.0000,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True,83.0,,,,191.1989$\pm$2.9014,1.0,10.0000$\pm$0.0000,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h(step_num(t1_h2))_p#singlelist,True,83.0,,,,299.5000$\pm$6.5000,1.0,10.0000$\pm$0.0000,3.0,2.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True,77.0,9.9724$\pm$0.5876,23.4345$\pm$0.6373,6.3747$\pm$2.2687,12.1706$\pm$0.0383,1.0,10.0000$\pm$0.0000,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True,77.0,5.0333$\pm$0.3333,5.1364$\pm$0.1364,5.5500$\pm$0.9500,5.1569$\pm$0.0196,1.0,10.0000$\pm$0.0000,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True,77.0,3.7667$\pm$0.0000,3.4545$\pm$0.0000,4.0000$\pm$0.0000,3.7451$\pm$0.0000,1.0,10.0000$\pm$0.0000,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True,77.0,,,,210.8463$\pm$13.0842,1.0,10.0000$\pm$0.0000,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h(step_num(t1_h3))_p#singlelist,True,77.0,,,,306.0000$\pm$25.0000,1.0,10.0000$\pm$0.0000,3.0,3.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,29.0,8.2869$\pm$0.1257,26.6182$\pm$0.7518,8.7755$\pm$1.1077,12.3365$\pm$0.4533,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,29.0,4.8833$\pm$0.2167,3.2727$\pm$0.0909,3.3500$\pm$0.4500,4.2353$\pm$0.2353,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,29.0,2.2833$\pm$0.6167,1.8182$\pm$0.4545,1.9000$\pm$0.5000,2.1078$\pm$0.5588,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,29.0,,,,213.9905$\pm$3.8078,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_3h_p#singlelist,True,29.0,,,,292.5000$\pm$16.5000,1.0,10.0000$\pm$0.0000,3.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_5t_6h_p#singlelist,True,10.0,10.2582$\pm$0.9211,24.6291$\pm$1.2764,6.8745$\pm$2.8010,12.6943$\pm$0.2679,1.0,10.0000$\pm$0.0000,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_5t_6h_p#singlelist,True,10.0,4.6000$\pm$0.1333,4.3636$\pm$0.4545,5.2500$\pm$0.9500,4.6765$\pm$0.0098,1.0,10.0000$\pm$0.0000,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_5t_6h_p#singlelist,True,10.0,3.6667$\pm$0.0333,3.2273$\pm$0.0455,3.8000$\pm$0.1000,3.5980$\pm$0.0490,1.0,10.0000$\pm$0.0000,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_5t_6h_p#singlelist,True,10.0,,,,209.7746$\pm$7.2859,1.0,10.0000$\pm$0.0000,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_5t_6h_p#singlelist,True,10.0,,,,322.0000$\pm$38.0000,1.0,10.0000$\pm$0.0000,6.0,1.0,5.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver1_nofilter_singlelist_8t_6h_p#singlelist,True,55.0,8.9366$\pm$0.6483,24.3527$\pm$1.5373,7.1182$\pm$0.3552,11.9051$\pm$0.6433,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_8t_6h_p#singlelist,True,55.0,3.8833$\pm$0.1167,3.5000$\pm$0.2273,3.5500$\pm$0.3500,3.7353$\pm$0.0490,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_8t_6h_p#singlelist,True,55.0,2.0500$\pm$0.1167,1.9091$\pm$0.0909,2.1500$\pm$0.0500,2.0392$\pm$0.0980,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_8t_6h_p#singlelist,True,55.0,,,,204.4241$\pm$9.3535,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
Rop,ver1_nofilter_singlelist_8t_6h_p#singlelist,True,55.0,,,,296.0000$\pm$24.0000,1.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver1,base,single_list,2.0,single_list,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,111.0,13.402246376811592,29.610000000000003,9.699722222222222,16.4678373015873,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,111.0,1.6956521739130437,2.2,2.0,1.880952380952381,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,111.0,1.608695652173913,1.2,1.4444444444444444,1.4761904761904765,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,111.0,,,,215.94791365937576,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,111.0,,,,206.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,11.7673$\pm$0.0350,24.0955$\pm$2.1864,6.1438$\pm$0.4513,13.3236$\pm$0.3625,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,3.0500$\pm$0.0167,3.3636$\pm$0.5455,4.2500$\pm$0.0500,3.3529$\pm$0.1176,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,2.8833$\pm$0.1500,2.3636$\pm$0.0000,3.5000$\pm$0.3000,2.8922$\pm$0.1471,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,,,,203.4491$\pm$10.7147,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,31.0,,,,315.0000$\pm$17.0000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,49.0,11.2878$\pm$0.5695,24.9268$\pm$2.2905,8.2631$\pm$0.4394,13.6879$\pm$0.7944,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,49.0,2.1726$\pm$0.0060,2.3182$\pm$0.6818,2.3500$\pm$0.2500,2.2361$\pm$0.1953,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,49.0,1.9417$\pm$0.1917,1.9545$\pm$0.3182,2.2000$\pm$0.1000,1.9960$\pm$0.2001,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,49.0,,,,211.7501$\pm$19.9977,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,49.0,,,,298.0000$\pm$36.0000,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,73.0,12.9504$\pm$1.5805,27.1059$\pm$1.3831,8.1910$\pm$0.2277,15.2183$\pm$1.2286,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,73.0,1.9550$\pm$0.2593,1.8045$\pm$0.1045,2.1611$\pm$0.0611,1.9660$\pm$0.1565,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,73.0,1.6933$\pm$0.1281,1.2409$\pm$0.0591,2.1611$\pm$0.0611,1.6888$\pm$0.0459,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,73.0,,,,207.0943$\pm$0.7010,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,73.0,,,,245.5000$\pm$30.5000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,99.0,10.224222222222222,27.42090909090909,7.1217500000000005,13.32498366013072,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,99.0,3.333333333333333,3.727272727272727,2.3,3.215686274509804,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,99.0,2.6666666666666665,1.3636363636363635,1.9,2.235294117647059,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,99.0,,,,225.7122110155282,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,99.0,,,,333.0,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,75.0,10.5004$\pm$0.4531,28.9427$\pm$3.2473,7.1099$\pm$0.0549,13.8133$\pm$0.4231,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,75.0,2.9833$\pm$0.4500,2.6818$\pm$0.4091,3.7000$\pm$0.8000,3.0588$\pm$0.5098,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,75.0,2.3000$\pm$0.1333,1.8636$\pm$0.3182,2.8000$\pm$0.1000,2.3039$\pm$0.1667,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,75.0,,,,229.1306$\pm$22.7572,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,75.0,,,,327.0000$\pm$26.0000,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,66.0,11.5071$\pm$0.3077,24.0318$\pm$2.0264,8.5400$\pm$0.0650,13.7133$\pm$0.2923,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,66.0,2.0893$\pm$0.0179,2.5000$\pm$0.1364,2.1500$\pm$0.1500,2.1939$\pm$0.0102,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,66.0,1.7500$\pm$0.0000,1.6364$\pm$0.0000,1.8000$\pm$0.1000,1.7347$\pm$0.0204,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,66.0,,,,201.5303$\pm$9.1882,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,66.0,,,,269.5000$\pm$11.5000,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,19.0,6.3952$\pm$0.1579,10.5982$\pm$0.7609,5.6605$\pm$0.0395,7.1577$\pm$0.0790,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,19.0,4.6500$\pm$0.0167,5.5909$\pm$0.1364,4.2500$\pm$0.0500,4.7745$\pm$0.0490,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,19.0,2.4167$\pm$0.2167,4.4545$\pm$0.1818,1.2500$\pm$0.1500,2.6275$\pm$0.1961,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,19.0,,,,138.6608$\pm$7.4683,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,19.0,,,,191.0000$\pm$2.0000,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,87.0,5.9734$\pm$0.1551,10.6155$\pm$0.0000,6.7567$\pm$0.0170,7.1282$\pm$0.0945,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,87.0,4.8000$\pm$0.0333,5.4545$\pm$0.0000,3.9000$\pm$0.1000,4.7647$\pm$0.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,87.0,2.5500$\pm$0.0167,4.6364$\pm$0.0000,1.1500$\pm$0.0500,2.7255$\pm$0.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,87.0,,,,141.4217$\pm$3.2420,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,87.0,,,,185.0000$\pm$7.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,62.0,2.8508$\pm$0.4413,2.0273$\pm$2.0273,2.0950$\pm$0.5575,2.5250$\pm$0.8061,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,62.0,5.8000$\pm$0.1667,7.0000$\pm$0.3636,5.8000$\pm$0.4000,6.0588$\pm$0.2549,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,62.0,2.0500$\pm$0.0167,2.5000$\pm$0.3182,1.3500$\pm$0.1500,2.0098$\pm$0.1078,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,62.0,,,,55.6713$\pm$18.6458,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
