type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,126,5.333333333333333,5.0,4.5,5.098039215686274,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,126,1.2,3.8181818181818175,1.8,1.8823529411764703,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,126,,,,160.55175330855656,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,126,,,,196.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,127,5.067944444444445,14.651818181818184,4.425,7.008986928104576,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,127,5.366666666666666,5.0,4.8,5.176470588235294,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,127,1.1,3.8181818181818175,1.1,1.6862745098039216,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,127,,,,160.23154292793373,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_rentmoney,127,,,,214.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_rentmoney,,
mean_house_area,optimized_task_config_59,128,10.05,36.13,12.175,20.907,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_wait_turn,optimized_task_config_59,128,1.5,1.5,1.0,1.4,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_idle_wait_turn,optimized_task_config_59,128,1.0,1.0,1.0,1.0,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
var_mean_house_area,optimized_task_config_59,128,,,,223.518996,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
Rop,optimized_task_config_59,128,,,,3.0,3,2,3,1,9,3,12,2,kwaitlist,,ver2,priority,house_type,2,house_type,,
mean_house_area,optimized_task_config_154,129,22.633333333333336,44.45,11.075,27.979166666666668,3,1,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_154,129,1.0,1.0,1.0,1.0,3,1,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_154,129,1.0,1.0,1.0,1.0,3,1,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_154,129,,,,153.62300347222222,3,1,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_154,129,,,,5.0,3,1,3,1,8,4,10,2,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_133,130,21.934166666666663,43.66,15.375,29.312666666666665,3,1,4,1,9,5,11,2,kwaitlist,,ver1,base,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_133,130,1.0,1.0,1.0,1.0,3,1,4,1,9,5,11,2,kwaitlist,,ver1,base,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_133,130,1.0,1.0,1.0,1.0,3,1,4,1,9,5,11,2,kwaitlist,,ver1,base,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_133,130,,,,145.95497844444446,3,1,4,1,9,5,11,2,kwaitlist,,ver1,base,house_type,3,house_type,,False
Rop,optimized_task_config_133,130,,,,0.0,3,1,4,1,9,5,11,2,kwaitlist,,ver1,base,house_type,3,house_type,,False
mean_house_area,optimized_task_config_166,131,9.419,26.05818181818182,9.9365,13.109313725490196,3,8,6,1,1,1,10,3,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_166,131,6.3,5.818181818181818,5.7,6.078431372549019,3,8,6,1,1,1,10,3,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_166,131,5.6,5.727272727272728,4.1,5.333333333333333,3,8,6,1,1,1,10,3,kwaitlist,,ver1,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_166,131,,,,205.0949969691144,3,8,6,1,1,1,10,3,kwaitlist,,ver1,priority,house_type,2,house_type,,False
Rop,optimized_task_config_166,131,,,,269.0,3,8,6,1,1,1,10,3,kwaitlist,,ver1,priority,house_type,2,house_type,,False
mean_house_area,optimized_task_config_229,132,14.233333333333334,34.980000000000004,11.1875,20.641250000000003,3,2,3,1,8,5,10,4,kwaitlist,,ver2,housing_points,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_229,132,1.3333333333333333,1.0,1.0,1.1666666666666667,3,2,3,1,8,5,10,4,kwaitlist,,ver2,housing_points,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_229,132,1.0,1.0,1.0,1.0,3,2,3,1,8,5,10,4,kwaitlist,,ver2,housing_points,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_229,132,,,,172.2234244791667,3,2,3,1,8,5,10,4,kwaitlist,,ver2,housing_points,house_type,2,house_type,,False
Rop,optimized_task_config_229,132,,,,3.0,3,2,3,1,8,5,10,4,kwaitlist,,ver2,housing_points,house_type,2,house_type,,False
mean_house_area,optimized_task_config_106,133,14.793695652173913,23.35111111111111,10.0159375,15.7635625,3,8,7,1,9,1,12,2,kwaitlist,,ver2,base,house_type,5,house_type,,False
mean_wait_turn,optimized_task_config_106,133,2.260869565217391,2.111111111111111,2.125,2.2,3,8,7,1,9,1,12,2,kwaitlist,,ver2,base,house_type,5,house_type,,False
mean_idle_wait_turn,optimized_task_config_106,133,2.0,2.111111111111111,1.25,1.875,3,8,7,1,9,1,12,2,kwaitlist,,ver2,base,house_type,5,house_type,,False
var_mean_house_area,optimized_task_config_106,133,,,,176.64857350651044,3,8,7,1,9,1,12,2,kwaitlist,,ver2,base,house_type,5,house_type,,False
Rop,optimized_task_config_106,133,,,,128.0,3,8,7,1,9,1,12,2,kwaitlist,,ver2,base,house_type,5,house_type,,False
mean_house_area,optimized_task_config_172,134,8.20311111111111,26.290909090909096,7.281499999999999,11.923692810457515,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,3,house_type,,False
mean_wait_turn,optimized_task_config_172,134,4.233333333333333,4.090909090909091,4.1,4.176470588235294,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_172,134,3.7,1.6363636363636365,4.1,3.333333333333333,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,3,house_type,,False
var_mean_house_area,optimized_task_config_172,134,,,,226.15995057883725,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,3,house_type,,False
Rop,optimized_task_config_172,134,,,,290.0,3,10,6,1,8,1,11,2,kwaitlist,,ver1,priority,multi_list,3,house_type,,False
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,135,0.6677777777777778,22.60363636363636,0.0,5.268104575163398,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,135,6.566666666666666,3.8181818181818175,6.7,6.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,135,2.0,1.0,2.4,1.862745098039216,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,135,,,,182.84303976248447,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,135,,,,244.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,136,2.8859444444444446,30.48090909090909,1.5425,8.574379084967319,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,136,5.833333333333333,2.727272727272727,6.3,5.254901960784314,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,136,3.2,1.0,3.5,2.784313725490196,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,136,,,,248.35323953821185,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#random_avg,136,,,,335.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,random_avg,,
mean_house_area,optimized_task_config_23,137,12.244166666666668,15.596363636363636,7.588300000000001,12.054274509803925,3,8,6,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,house_type,,
mean_wait_turn,optimized_task_config_23,137,5.933333333333334,6.0,5.8,5.921568627450981,3,8,6,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,house_type,,
mean_idle_wait_turn,optimized_task_config_23,137,5.833333333333333,5.818181818181818,4.5,5.568627450980392,3,8,6,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,house_type,,
var_mean_house_area,optimized_task_config_23,137,,,,170.50147771113677,3,8,6,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,house_type,,
Rop,optimized_task_config_23,137,,,,256.0,3,8,6,1,1,1,10,2,kwaitlist,,ver2,base,house_type,2,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,138,9.620444444444445,37.85090909090909,4.401,14.6859477124183,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver1,housing_points,multi_list,2,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,138,3.8666666666666663,1.6363636363636365,4.9,3.588235294117647,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver1,housing_points,multi_list,2,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,138,3.8333333333333335,1.0909090909090908,4.7,3.411764705882353,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver1,housing_points,multi_list,2,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,138,,,,268.24880939595886,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver1,housing_points,multi_list,2,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_housing_points_8t_6h_p#housetype,138,,,,400.0,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver1,housing_points,multi_list,2,house_type,,
mean_house_area,optimized_task_config_188,139,9.345,22.12,0.0,11.3085,3,5,6,1,9,3,11,5,kwaitlist,,ver1,priority,house_type,2,random_avg,,False
mean_wait_turn,optimized_task_config_188,139,2.2,2.6666666666666665,3.5,2.6,3,5,6,1,9,3,11,5,kwaitlist,,ver1,priority,house_type,2,random_avg,,False
mean_idle_wait_turn,optimized_task_config_188,139,1.0,1.3333333333333333,1.0,1.1,3,5,6,1,9,3,11,5,kwaitlist,,ver1,priority,house_type,2,random_avg,,False
var_mean_house_area,optimized_task_config_188,139,,,,207.53190025000004,3,5,6,1,9,3,11,5,kwaitlist,,ver1,priority,house_type,2,random_avg,,False
Rop,optimized_task_config_188,139,,,,18.0,3,5,6,1,9,3,11,5,kwaitlist,,ver1,priority,house_type,2,random_avg,,False
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,140,2.4095555555555555,0.0,1.5375,1.7188562091503268,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,140,5.966666666666667,7.363636363636363,6.2,6.313725490196078,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,140,2.033333333333333,2.1818181818181817,1.2,1.9019607843137252,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,140,,,,37.02551639326754,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,140,,,,49.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,141,3.292055555555556,4.054545454545455,2.6525,3.331111111111111,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,141,5.633333333333334,6.636363636363637,5.4,5.803921568627451,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,141,2.066666666666667,2.8181818181818183,1.5,2.117647058823529,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,141,,,,74.31710453885256,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,141,,,,98.0,3,10,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,random_avg,,
mean_house_area,optimized_task_config_88,142,10.768611111111111,21.503636363636364,8.208,12.581928104575162,3,9,6,1,9,1,10,5,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_wait_turn,optimized_task_config_88,142,1.9333333333333331,2.090909090909091,2.4,2.0588235294117645,3,9,6,1,9,1,10,5,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_idle_wait_turn,optimized_task_config_88,142,1.7,1.9090909090909087,1.9,1.7843137254901962,3,9,6,1,9,1,10,5,kwaitlist,,ver2,base,house_type,4,house_type,,False
var_mean_house_area,optimized_task_config_88,142,,,,181.20535788372,3,9,6,1,9,1,10,5,kwaitlist,,ver2,base,house_type,4,house_type,,False
Rop,optimized_task_config_88,142,,,,254.0,3,9,6,1,9,1,10,5,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_house_area,optimized_task_config_160,143,11.056277777777776,17.015454545454546,5.98725,11.34766339869281,1,10,6,1,1,1,11,2,kwaitlist,,ver1,base,single_list,3,single_list,,False
mean_wait_turn,optimized_task_config_160,143,7.666666666666667,7.818181818181818,7.3,7.627450980392157,1,10,6,1,1,1,11,2,kwaitlist,,ver1,base,single_list,3,single_list,,False
mean_idle_wait_turn,optimized_task_config_160,143,6.2,5.727272727272728,5.9,6.03921568627451,1,10,6,1,1,1,11,2,kwaitlist,,ver1,base,single_list,3,single_list,,False
var_mean_house_area,optimized_task_config_160,143,,,,172.47916100271257,1,10,6,1,1,1,11,2,kwaitlist,,ver1,base,single_list,3,single_list,,False
Rop,optimized_task_config_160,143,,,,310.0,1,10,6,1,1,1,11,2,kwaitlist,,ver1,base,single_list,3,single_list,,False
mean_house_area,optimized_task_config_103,144,11.727277777777775,17.798181818181817,8.12225,12.329820261437913,3,8,6,1,8,1,12,1,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_wait_turn,optimized_task_config_103,144,2.466666666666667,2.636363636363636,2.0,2.411764705882353,3,8,6,1,8,1,12,1,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_idle_wait_turn,optimized_task_config_103,144,1.8666666666666667,2.090909090909091,1.6,1.862745098039216,3,8,6,1,8,1,12,1,kwaitlist,,ver2,base,house_type,4,house_type,,False
var_mean_house_area,optimized_task_config_103,144,,,,175.09521218174632,3,8,6,1,8,1,12,1,kwaitlist,,ver2,base,house_type,4,house_type,,False
Rop,optimized_task_config_103,144,,,,252.0,3,8,6,1,8,1,12,1,kwaitlist,,ver2,base,house_type,4,house_type,,False
mean_house_area,optimized_task_config_209,145,3.8045,4.046363636363636,2.26,3.5538235294117646,3,10,6,1,8,1,11,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_wait_turn,optimized_task_config_209,145,6.033333333333333,6.636363636363637,6.0,6.15686274509804,3,10,6,1,8,1,11,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_idle_wait_turn,optimized_task_config_209,145,2.1666666666666665,3.4545454545454546,1.1,2.235294117647059,3,10,6,1,8,1,11,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
var_mean_house_area,optimized_task_config_209,145,,,,84.26382018454443,3,10,6,1,8,1,11,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
Rop,optimized_task_config_209,145,,,,126.0,3,10,6,1,8,1,11,2,kwaitlist,,ver2,priority,house_type,2,random_avg,,False
mean_house_area,optimized_task_config_242,146,9.328166666666668,24.744545454545456,7.08625,12.213676470588236,1,10,6,1,8,1,10,1,kwaitlist,1.2,ver1,priority,single_list,7,single_list,,False
mean_wait_turn,optimized_task_config_242,146,3.533333333333333,2.909090909090909,3.6,3.411764705882353,1,10,6,1,8,1,10,1,kwaitlist,1.2,ver1,priority,single_list,7,single_list,,False
mean_idle_wait_turn,optimized_task_config_242,146,2.4,2.090909090909091,2.4,2.333333333333333,1,10,6,1,8,1,10,1,kwaitlist,1.2,ver1,priority,single_list,7,single_list,,False
var_mean_house_area,optimized_task_config_242,146,,,,201.5404354078559,1,10,6,1,8,1,10,1,kwaitlist,1.2,ver1,priority,single_list,7,single_list,,False
Rop,optimized_task_config_242,146,,,,318.0,1,10,6,1,8,1,10,1,kwaitlist,1.2,ver1,priority,single_list,7,single_list,,False
mean_house_area,optimized_task_config_36,147,4.186388888888889,18.528181818181817,8.5825,8.141699346405229,3,9,6,2,8,1,9,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_wait_turn,optimized_task_config_36,147,4.366666666666666,3.727272727272727,3.2,4.0,3,9,6,2,8,1,9,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_idle_wait_turn,optimized_task_config_36,147,3.8666666666666663,3.636363636363636,2.9,3.627450980392157,3,9,6,2,8,1,9,3,kwaitlist,,ver1,base,house_type,5,house_type,,
var_mean_house_area,optimized_task_config_36,147,,,,174.75381007518473,3,9,6,2,8,1,9,3,kwaitlist,,ver1,base,house_type,5,house_type,,
Rop,optimized_task_config_36,147,,,,215.0,3,9,6,2,8,1,9,3,kwaitlist,,ver1,base,house_type,5,house_type,,
mean_house_area,optimized_task_config_178,148,9.84522222222222,18.41,11.30225,11.978218954248364,3,9,6,1,9,1,13,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_wait_turn,optimized_task_config_178,148,2.6,2.909090909090909,1.7,2.4901960784313726,3,9,6,1,9,1,13,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_178,148,1.6666666666666667,1.5454545454545454,1.3,1.568627450980392,3,9,6,1,9,1,13,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
var_mean_house_area,optimized_task_config_178,148,,,,169.7870101857192,3,9,6,1,9,1,13,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
Rop,optimized_task_config_178,148,,,,215.0,3,9,6,1,9,1,13,3,kwaitlist,,ver2,priority,house_type,2,house_type,,False
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,149,9.555333333333332,30.520909090909093,4.547499999999999,13.095392156862744,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,149,3.7,2.5454545454545454,5.1,3.725490196078432,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,149,3.7,1.0909090909090908,5.1,3.411764705882353,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,149,,,,244.56622816865303,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,149,,,,341.0,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,150,9.556444444444445,34.37363636363636,4.545,13.926535947712418,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,150,3.8,2.1818181818181817,5.1,3.7058823529411766,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,150,3.533333333333333,1.0909090909090908,5.0,3.294117647058824,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,150,,,,260.63636741210644,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
Rop,ver1_nofilter_multilist(1.2)_multilist_nopriority_8t_6h_p#housetype,150,,,,367.0,3,8,6,1,8,1,10,2,kwaitlist,1.2,ver1,base,multi_list,2,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,151,11.814880952380951,22.005454545454544,8.475,13.42095238095238,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,151,2.107142857142857,2.636363636363636,2.0,2.204081632653061,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,151,1.75,1.6363636363636365,1.9,1.7551020408163265,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,151,,,,192.3420430555556,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,151,,,,258.0,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,152,11.199404761904765,26.05818181818182,8.605,14.005578231292516,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,152,2.071428571428572,2.363636363636364,2.3,2.183673469387755,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,152,1.75,1.6363636363636365,1.7,1.7142857142857142,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,152,,,,210.71851911009296,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,152,,,,281.0,3,7,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,3,house_type,,
mean_house_area,optimized_task_config_69,153,9.887111111111112,18.55363636363636,10.67775,11.911388888888888,3,10,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_wait_turn,optimized_task_config_69,153,3.7,3.909090909090909,2.1,3.431372549019608,3,10,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_idle_wait_turn,optimized_task_config_69,153,3.066666666666667,3.909090909090909,1.9,3.019607843137255,3,10,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
var_mean_house_area,optimized_task_config_69,153,,,,184.3243333787219,3,10,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
Rop,optimized_task_config_69,153,,,,257.0,3,10,5,1,8,1,11,2,kwaitlist,,ver2,base,house_type,3,house_type,,False
mean_house_area,optimized_task_config_213,154,3.6411111111111114,10.452727272727271,2.945,4.973790849673203,3,10,6,1,2,1,10,3,kwaitlist,,ver1,base,multi_list,2,random_avg,,False
mean_wait_turn,optimized_task_config_213,154,8.5,8.0,8.0,8.294117647058824,3,10,6,1,2,1,10,3,kwaitlist,,ver1,base,multi_list,2,random_avg,,False
